Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C0477,P0006,Electronics,128.95,2023-03-02
C0276,P0007,Toys,711.89,2023-03-02
C0287,P0008,Fashion,811.83,2023-03-02
C0445,P0009,Home,486.65,2023-03-02
C0263,P0010,Sports,896.98,2023-03-02
C0270,P0011,Fashion,890.38,2023-03-02
C0437,P0012,Sports,167.54,2023-03-02
C0173,P0013,Toys,923.96,2023-03-02
C0401,P0014,Books,406.28,2023-03-02
C0006,P0015,Fashion,947.55,2023-03-02
C0485,P0016,Fashion,443.11,2023-03-03
C0327,P0017,Books,904.2,2023-03-03
C0102,P0018,Toys,895.84,2023-03-03
C0345,P0019,Home,194.78,2023-03-03
C0297,P0020,Sports,815.38,2023-03-03
C0473,P0021,Fashion,102.25,2023-03-03
C0103,P0022,Books,349.17,2023-03-03
C0089,P0023,Fashion,747.83,2023-03-03
C0295,P0024,Sports,903.26,2023-03-03
C0116,P0025,Toys,43.62,2023-03-03
C0167,P0026,Books,295.85,2023-03-03
C0279,P0027,Electronics,522.9,2023-03-03
C0090,P0028,Toys,19.07,2023-03-03
C0293,P0029,Toys,739.22,2023-03-03
C0150,P0030,Sports,696.89,2023-03-03
C0493,P0031,Sports,696.31,2023-03-04
C0393,P0032,Fashion,490.16,2023-03-04
C0124,P0033,Sports,833.69,2023-03-04
C0473,P0034,Toys,473.95,2023-03-04
C0164,P0035,Toys,327.98,2023-03-04
C0010,P0036,Toys,292.52,2023-03-04
C0262,P0037,Fashion,798.89,2023-03-04
C0369,P0038,Books,537.03,2023-03-04
C0281,P0039,Toys,338.36,2023-03-04
C0236,P0040,Toys,240.36,2023-03-04
C0168,P0041,Fashion,682.78,2023-03-04
C0349,P0042,Toys,911.65,2023-03-04
C0309,P0043,Fashion,710.22,2023-03-04
C0031,P0044,Toys,869.46,2023-03-04
C0093,P0045,Home,235.36,2023-03-04
C0208,P0046,Fashion,286.31,2023-03-05
C0089,P0047,Books,579.83,2023-03-05
C0102,P0048,Home,762.9,2023-03-05
C0435,P0049,Home,112.47,2023-03-05
C0434,P0050,Toys,644.5,2023-03-05
C0202,P0001,Books,99.78,2023-03-05
C0483,P0002,Fashion,329.49,2023-03-05
C0211,P0003,Home,148.67,2023-03-05
C0243,P0004,Fashion,803.85,2023-03-05
C0086,P0005,Sports,768.87,2023-03-05
C0008,P0006,Home,735.27,2023-03-05
C0316,P0007,Sports,341.8,2023-03-05
C0306,P0008,Toys,125.95,2023-03-05
C0457,P0009,Toys,158.26,2023-03-05
C0372,P0010,Books,232.32,2023-03-05
C0346,P0011,Fashion,713.99,2023-03-06
C0049,P0012,Books,152.14,2023-03-06
C0349,P0013,Fashion,171.52,2023-03-06
C0464,P0014,Home,168.87,2023-03-06
C0282,P0015,Fashion,496.7,2023-03-06
C0039,P0016,Fashion,830.3,2023-03-06
C0091,P0017,Books,704.32,2023-03-06
C0223,P0018,Electronics,906.37,2023-03-06
C0104,P0019,Electronics,671.24,2023-03-06
C0303,P0020,Home,465.04,2023-03-06
C0121,P0021,Books,797.5,2023-03-06
C0399,P0022,Toys,731.45,2023-03-06
C0177,P0023,Home,215.78,2023-03-06
C0009,P0024,Sports,592.99,2023-03-06
C0435,P0025,Fashion,624.93,2023-03-06
C0185,P0026,Books,521.32,2023-03-07
C0057,P0027,Toys,82.36,2023-03-07
C0383,P0028,Fashion,506.39,2023-03-07
C0133,P0029,Sports,670.97,2023-03-07
C0457,P0030,Home,934.87,2023-03-07
C0454,P0031,Electronics,817.7,2023-03-07
C0351,P0032,Home,408.46,2023-03-07
C0125,P0033,Toys,679.98,2023-03-07
C0351,P0034,Fashion,306.45,2023-03-07
C0341,P0035,Toys,160.28,2023-03-07
C0176,P0036,Home,809.79,2023-03-07
C0351,P0037,Electronics,36.93,2023-03-07
C0285,P0038,Electronics,885.18,2023-03-07
C0465,P0039,Home,345.7,2023-03-07
C0185,P0040,Home,536.77,2023-03-07
C0141,P0041,Sports,847.46,2023-03-08
C0272,P0042,Home,380.8,2023-03-08
C0471,P0043,Fashion,542.39,2023-03-08
C0398,P0044,Sports,353.23,2023-03-08
C0166,P0045,Fashion,245.87,2023-03-08
C0235,P0046,Sports,976.27,2023-03-08
C0326,P0047,Home,559.47,2023-03-08
C0176,P0048,Fashion,514.05,2023-03-08
C0026,P0049,Sports,46.06,2023-03-08
C0342,P0050,Fashion,892.84,2023-03-08
C0384,P0001,Books,432.58,2023-03-08
C0371,P0002,Fashion,563.35,2023-03-08
C0147,P0003,Home,60.88,2023-03-08
C0478,P0004,Fashion,271.38,2023-03-08
C0124,P0005,Toys,338.29,2023-03-08
C0312,P0006,Sports,938.56,2023-03-09
C0191,P0007,Electronics,819.26,2023-03-09
C0363,P0008,Fashion,265.15,2023-03-09
C0009,P0009,Electronics,40.84,2023-03-09
C0071,P0010,Home,735.24,2023-03-09
C0263,P0011,Fashion,332.44,2023-03-09
C0437,P0012,Toys,626.04,2023-03-09
C0485,P0013,Toys,248.86,2023-03-09
C0416,P0014,Electronics,976.4,2023-03-09
C0323,P0015,Books,294.67,2023-03-09
C0195,P0016,Toys,934.53,2023-03-09
C0296,P0017,Toys,69.12,2023-03-09
C0038,P0018,Fashion,768.26,2023-03-09
C0051,P0019,Electronics,30.92,2023-03-09
C0183,P0020,Home,839.28,2023-03-09
C0178,P0021,Home,695.99,2023-03-10
C0016,P0022,Books,10.3,2023-03-10
C0313,P0023,Books,272.79,2023-03-10
C0242,P0024,Books,879.74,2023-03-10
C0028,P0025,Home,811.98,2023-03-10
C0198,P0026,Fashion,65.46,2023-03-10
C0162,P0027,Fashion,612.68,2023-03-10
C0095,P0028,Books,139.52,2023-03-10
C0281,P0029,Sports,587.65,2023-03-10
C0114,P0030,Fashion,699.8,2023-03-10
C0487,P0031,Fashion,70.95,2023-03-10
C0282,P0032,Books,540.79,2023-03-10
C0239,P0033,Books,938.5,2023-03-10
C0344,P0034,Sports,232.31,2023-03-10
C0298,P0035,Toys,21.4,2023-03-10
C0401,P0036,Books,303.97,2023-03-11
C0344,P0037,Books,721.28,2023-03-11
C0371,P0038,Sports,871.28,2023-03-11
C0162,P0039,Fashion,604.9,2023-03-11
C0309,P0040,Books,117.66,2023-03-11
C0107,P0041,Books,823.17,2023-03-11
C0131,P0042,Electronics,249.47,2023-03-11
C0212,P0043,Fashion,886.95,2023-03-11
C0046,P0044,Sports,136.73,2023-03-11
C0475,P0045,Books,117.47,2023-03-11
C0348,P0046,Books,54.74,2023-03-11
C0324,P0047,Fashion,220.21,2023-03-11
C0406,P0048,Home,325.74,2023-03-11
C0342,P0049,Home,714.48,2023-03-11
C0148,P0050,Books,121.41,2023-03-11
C0391,P0001,Books,886.62,2023-03-12
C0137,P0002,Sports,296.01,2023-03-12
C0206,P0003,Books,836.15,2023-03-12
C0206,P0004,Electronics,380.46,2023-03-12
C0002,P0005,Sports,878.18,2023-03-12
C0451,P0006,Books,560.99,2023-03-12
C0193,P0007,Electronics,939.08,2023-03-12
C0223,P0008,Books,602.48,2023-03-12
C0279,P0009,Fashion,702.62,2023-03-12
C0265,P0010,Home,919.2,2023-03-12
C0003,P0011,Home,637.29,2023-03-12
C0367,P0012,Sports,163.06,2023-03-12
C0247,P0013,Fashion,540.06,2023-03-12
C0089,P0014,Toys,543.61,2023-03-12
C0184,P0015,Home,129.47,2023-03-12
C0062,P0016,Home,847.04,2023-03-13
C0317,P0017,Sports,14.45,2023-03-13
C0043,P0018,Sports,295.39,2023-03-13
C0244,P0019,Fashion,589.23,2023-03-13
C0434,P0020,Sports,791.59,2023-03-13
C0472,P0021,Electronics,423.99,2023-03-13
C0485,P0022,Books,799.19,2023-03-13
C0288,P0023,Electronics,163.46,2023-03-13
C0069,P0024,Toys,378.33,2023-03-13
C0245,P0025,Home,589.58,2023-03-13
C0198,P0026,Sports,184.18,2023-03-13
C0328,P0027,Toys,930.9,2023-03-13
C0393,P0028,Toys,666.93,2023-03-13
C0207,P0029,Electronics,786.79,2023-03-13
C0107,P0030,Sports,613.86,2023-03-13
C0187,P0031,Home,906.11,2023-03-14
C0188,P0032,Fashion,864.45,2023-03-14
C0049,P0033,Fashion,196.85,2023-03-14
C0245,P0034,Sports,84.32,2023-03-14
C0217,P0035,Home,143.44,2023-03-14
C0323,P0036,Electronics,49.79,2023-03-14
C0129,P0037,Home,450.29,2023-03-14
C0414,P0038,Sports,53.01,2023-03-14
C0106,P0039,Sports,595.68,2023-03-14
C0259,P0040,Books,836.26,2023-03-14
C0026,P0041,Toys,257.35,2023-03-14
C0105,P0042,Books,719.79,2023-03-14
C0005,P0043,Toys,793.8,2023-03-14
C0180,P0044,Fashion,654.43,2023-03-14
C0455,P0045,Fashion,171.74,2023-03-14
C0279,P0046,Books,296.59,2023-03-15
C0264,P0047,Fashion,387.15,2023-03-15
C0081,P0048,Electronics,779.65,2023-03-15
C0357,P0049,Fashion,239.81,2023-03-15
C0025,P0050,Electronics,573.79,2023-03-15
C0307,P0001,Books,686.88,2023-03-15
C0407,P0002,Sports,12.98,2023-03-15
C0320,P0003,Fashion,581.29,2023-03-15
C0206,P0004,Home,951.4,2023-03-15
C0292,P0005,Electronics,542.27,2023-03-15
C0213,P0006,Books,519.03,2023-03-15
C0411,P0007,Books,741.83,2023-03-15
C0202,P0008,Books,971.33,2023-03-15
C0331,P0009,Electronics,155.74,2023-03-15
C0152,P0010,Sports,270.11,2023-03-15
C0071,P0011,Toys,761.58,2023-03-16
C0308,P0012,Electronics,765.76,2023-03-16
C0413,P0013,Sports,857.33,2023-03-16
C0072,P0014,Home,746.99,2023-03-16
C0165,P0015,Toys,101.54,2023-03-16
C0072,P0016,Books,580.42,2023-03-16
C0011,P0017,Toys,671.47,2023-03-16
C0366,P0018,Toys,587.32,2023-03-16
C0077,P0019,Fashion,438.12,2023-03-16
C0415,P0020,Sports,648.51,2023-03-16
C0339,P0021,Toys,88.58,2023-03-16
C0190,P0022,Sports,665.43,2023-03-16
C0460,P0023,Sports,45.66,2023-03-16
C0281,P0024,Toys,11.11,2023-03-16
C0133,P0025,Home,882.68,2023-03-16
C0015,P0026,Sports,122.28,2023-03-17
C0195,P0027,Toys,329.83,2023-03-17
C0053,P0028,Electronics,618.09,2023-03-17
C0378,P0029,Fashion,169.32,2023-03-17
C0147,P0030,Sports,616.7,2023-03-17
C0219,P0031,Fashion,137.14,2023-03-17
C0043,P0032,Sports,587.68,2023-03-17
C0057,P0033,Toys,517.81,2023-03-17
C0292,P0034,Electronics,765.69,2023-03-17
C0471,P0035,Sports,854.41,2023-03-17
C0016,P0036,Electronics,102.53,2023-03-17
C0052,P0037,Books,924.2,2023-03-17
C0291,P0038,Home,152.54,2023-03-17
C0158,P0039,Books,425.11,2023-03-17
C0238,P0040,Home,610.84,2023-03-17
C0176,P0041,Sports,769.29,2023-03-18
C0294,P0042,Electronics,92.0,2023-03-18
C0388,P0043,Sports,969.32,2023-03-18
C0239,P0044,Toys,930.74,2023-03-18
C0497,P0045,Fashion,314.0,2023-03-18
C0373,P0046,Books,486.98,2023-03-18
C0385,P0047,Toys,732.84,2023-03-18
C0346,P0048,Sports,294.6,2023-03-18
C0075,P0049,Electronics,866.47,2023-03-18
C0272,P0050,Books,634.75,2023-03-18
C0006,P0001,Sports,472.31,2023-03-18
C0368,P0002,Electronics,318.49,2023-03-18
C0284,P0003,Toys,465.36,2023-03-18
C0440,P0004,Fashion,245.46,2023-03-18
C0264,P0005,Electronics,701.16,2023-03-18
C0137,P0006,Books,175.64,2023-03-19
C0002,P0007,Home,379.96,2023-03-19
C0500,P0008,Toys,841.43,2023-03-19
C0213,P0009,Sports,905.87,2023-03-19
C0434,P0010,Home,789.93,2023-03-19
C0378,P0011,Fashion,951.52,2023-03-19
C0433,P0012,Toys,318.34,2023-03-19
C0219,P0013,Home,125.98,2023-03-19
C0366,P0014,Electronics,543.85,2023-03-19
C0297,P0015,Fashion,880.88,2023-03-19
C0164,P0016,Fashion,278.62,2023-03-19
C0339,P0017,Sports,525.63,2023-03-19
C0269,P0018,Sports,669.36,2023-03-19
C0355,P0019,Fashion,67.08,2023-03-19
C0396,P0020,Toys,110.37,2023-03-19
C0339,P0021,Fashion,630.8,2023-03-20
C0036,P0022,Books,151.06,2023-03-20
C0436,P0023,Toys,196.68,2023-03-20
C0046,P0024,Fashion,171.68,2023-03-20
C0008,P0025,Home,827.11,2023-03-20
C0365,P0026,Books,296.58,2023-03-20
C0368,P0027,Toys,514.72,2023-03-20
C0091,P0028,Home,202.94,2023-03-20
C0281,P0029,Electronics,539.54,2023-03-20
C0427,P0030,Home,709.73,2023-03-20
C0082,P0031,Home,209.77,2023-03-20
C0454,P0032,Sports,92.37,2023-03-20
C0270,P0033,Books,465.22,2023-03-20
C0041,P0034,Books,656.82,2023-03-20
C0469,P0035,Books,702.75,2023-03-20
C0002,P0036,Fashion,197.26,2023-03-21
C0028,P0037,Books,163.93,2023-03-21
C0343,P0038,Fashion,96.65,2023-03-21
C0168,P0039,Home,706.62,2023-03-21
C0473,P0040,Sports,793.37,2023-03-21
C0070,P0041,Fashion,808.95,2023-03-21
C0468,P0042,Toys,823.76,2023-03-21
C0191,P0043,Fashion,874.25,2023-03-21
C0063,P0044,Home,217.53,2023-03-21
C0473,P0045,Electronics,962.03,2023-03-21
C0462,P0046,Fashion,66.02,2023-03-21
C0205,P0047,Sports,751.28,2023-03-21
C0337,P0048,Books,516.58,2023-03-21
C0134,P0049,Electronics,91.48,2023-03-21
C0478,P0050,Toys,232.11,2023-03-21
C0446,P0001,Electronics,143.81,2023-03-22
C0177,P0002,Sports,786.2,2023-03-22
C0039,P0003,Home,311.28,2023-03-22
C0152,P0004,Toys,244.87,2023-03-22
C0006,P0005,Fashion,533.86,2023-03-22
C0163,P0006,Sports,997.16,2023-03-22
C0225,P0007,Toys,139.66,2023-03-22
C0254,P0008,Books,397.29,2023-03-22
C0431,P0009,Toys,57.94,2023-03-22
C0108,P0010,Toys,412.08,2023-03-22
C0334,P0011,Books,737.55,2023-03-22
C0420,P0012,Electronics,697.09,2023-03-22
C0304,P0013,Electronics,293.53,2023-03-22
C0278,P0014,Toys,621.34,2023-03-22
C0380,P0015,Fashion,978.45,2023-03-22
C0343,P0016,Sports,284.66,2023-03-23
C0303,P0017,Books,541.43,2023-03-23
C0238,P0018,Books,979.14,2023-03-23
C0228,P0019,Books,104.84,2023-03-23
C0462,P0020,Books,329.79,2023-03-23
C0342,P0021,Fashion,436.04,2023-03-23
C0202,P0022,Sports,453.92,2023-03-23
C0363,P0023,Home,988.17,2023-03-23
C0468,P0024,Sports,636.98,2023-03-23
C0151,P0025,Sports,298.86,2023-03-23
C0465,P0026,Electronics,504.58,2023-03-23
C0351,P0027,Home,654.46,2023-03-23
C0226,P0028,Fashion,169.81,2023-03-23
C0425,P0029,Books,208.54,2023-03-23
C0354,P0030,Fashion,948.52,2023-03-23
C0252,P0031,Electronics,263.61,2023-03-24
C0387,P0032,Books,769.72,2023-03-24
C0002,P0033,Home,963.69,2023-03-24
C0129,P0034,Home,271.36,2023-03-24
C0377,P0035,Fashion,549.78,2023-03-24
C0259,P0036,Books,324.08,2023-03-24
C0142,P0037,Fashion,808.28,2023-03-24
C0285,P0038,Electronics,252.91,2023-03-24
C0376,P0039,Fashion,362.63,2023-03-24
C0198,P0040,Home,976.78,2023-03-24
C0314,P0041,Electronics,213.51,2023-03-24
C0305,P0042,Home,189.56,2023-03-24
C0014,P0043,Toys,315.11,2023-03-24
C0060,P0044,Electronics,264.2,2023-03-24
C0383,P0045,Fashion,111.23,2023-03-24
C0280,P0046,Electronics,592.34,2023-03-25
C0291,P0047,Books,364.16,2023-03-25
C0168,P0048,Home,770.43,2023-03-25
C0389,P0049,Home,623.39,2023-03-25
C0322,P0050,Toys,634.44,2023-03-25
C0134,P0001,Home,44.29,2023-03-25
C0299,P0002,Books,589.58,2023-03-25
C0216,P0003,Toys,418.93,2023-03-25
C0232,P0004,Home,526.25,2023-03-25
C0038,P0005,Electronics,140.56,2023-03-25
C0218,P0006,Home,484.09,2023-03-25
C0339,P0007,Electronics,320.01,2023-03-25
C0405,P0008,Books,133.26,2023-03-25
C0087,P0009,Home,926.75,2023-03-25
C0256,P0010,Electronics,902.91,2023-03-25
C0471,P0011,Fashion,674.19,2023-03-26
C0437,P0012,Electronics,451.71,2023-03-26
C0313,P0013,Toys,696.5,2023-03-26
C0330,P0014,Fashion,953.12,2023-03-26
C0412,P0015,Books,780.57,2023-03-26
C0181,P0016,Books,236.54,2023-03-26
C0188,P0017,Electronics,195.89,2023-03-26
C0242,P0018,Sports,995.42,2023-03-26
C0184,P0019,Electronics,438.02,2023-03-26
C0313,P0020,Toys,102.43,2023-03-26
C0163,P0021,Toys,372.78,2023-03-26
C0384,P0022,Electronics,889.28,2023-03-26
C0065,P0023,Toys,948.98,2023-03-26
C0009,P0024,Home,637.59,2023-03-26
C0497,P0025,Electronics,605.13,2023-03-26
C0368,P0026,Sports,643.02,2023-03-27
C0237,P0027,Toys,139.09,2023-03-27
C0248,P0028,Fashion,195.48,2023-03-27
C0230,P0029,Toys,695.11,2023-03-27
C0425,P0030,Sports,161.57,2023-03-27
C0090,P0031,Books,415.3,2023-03-27
C0147,P0032,Fashion,749.35,2023-03-27
C0095,P0033,Toys,962.61,2023-03-27
C0041,P0034,Sports,736.38,2023-03-27
C0008,P0035,Home,668.53,2023-03-27
C0312,P0036,Fashion,511.32,2023-03-27
C0494,P0037,Books,478.36,2023-03-27
C0488,P0038,Electronics,924.0,2023-03-27
C0455,P0039,Books,450.3,2023-03-27
C0352,P0040,Books,575.39,2023-03-27
C0248,P0041,Toys,335.49,2023-03-28
C0160,P0042,Toys,416.25,2023-03-28
C0353,P0043,Sports,405.06,2023-03-28
C0083,P0044,Sports,32.14,2023-03-28
C0355,P0045,Home,724.69,2023-03-28
C0395,P0046,Books,718.58,2023-03-28
C0169,P0047,Electronics,781.83,2023-03-28
C0128,P0048,Electronics,484.4,2023-03-28
C0323,P0049,Home,63.19,2023-03-28
C0251,P0050,Sports,252.54,2023-03-28
C0239,P0001,Home,791.84,2023-03-28
C0337,P0002,Fashion,280.64,2023-03-28
C0127,P0003,Sports,567.32,2023-03-28
C0181,P0004,Home,151.93,2023-03-28
C0357,P0005,Electronics,900.68,2023-03-28
C0168,P0006,Sports,854.13,2023-03-29
C0440,P0007,Fashion,718.02,2023-03-29
C0131,P0008,Toys,389.9,2023-03-29
C0033,P0009,Fashion,632.56,2023-03-29
C0305,P0010,Toys,161.98,2023-03-29
C0161,P0011,Toys,477.81,2023-03-29
C0197,P0012,Books,745.53,2023-03-29
C0206,P0013,Sports,192.2,2023-03-29
C0032,P0014,Fashion,782.65,2023-03-29
C0145,P0015,Books,132.92,2023-03-29
C0104,P0016,Toys,417.54,2023-03-29
C0251,P0017,Electronics,681.35,2023-03-29
C0071,P0018,Sports,999.54,2023-03-29
C0403,P0019,Books,716.18,2023-03-29
C0448,P0020,Fashion,641.98,2023-03-29
C0030,P0021,Fashion,912.9,2023-03-30
C0027,P0022,Sports,596.16,2023-03-30
C0064,P0023,Home,696.16,2023-03-30
C0017,P0024,Books,69.09,2023-03-30
C0055,P0025,Toys,498.34,2023-03-30
C0008,P0026,Fashion,465.86,2023-03-30
C0354,P0027,Fashion,131.57,2023-03-30
C0208,P0028,Books,790.18,2023-03-30
C0045,P0029,Toys,560.76,2023-03-30
C0255,P0030,Books,112.76,2023-03-30
C0185,P0031,Books,735.72,2023-03-30
C0011,P0032,Fashion,941.11,2023-03-30
C0151,P0033,Sports,312.89,2023-03-30
C0070,P0034,Home,951.38,2023-03-30
C0493,P0035,Fashion,476.01,2023-03-30
C0208,P0036,Fashion,196.29,2023-03-31
C0291,P0037,Sports,504.43,2023-03-31
C0156,P0038,Electronics,872.53,2023-03-31
C0325,P0039,Electronics,45.34,2023-03-31
C0082,P0040,Books,453.27,2023-03-31
C0219,P0041,Sports,823.92,2023-03-31
C0127,P0042,Home,818.3,2023-03-31
C0306,P0043,Fashion,862.69,2023-03-31
C0055,P0044,Home,975.52,2023-03-31
C0500,P0045,Fashion,741.26,2023-03-31
C0156,P0046,Electronics,431.1,2023-03-31
C0090,P0047,Toys,608.2,2023-03-31
C0334,P0048,Toys,942.98,2023-03-31
C0124,P0049,Toys,33.64,2023-03-31
C0367,P0050,Books,618.01,2023-03-31
C0077,P0001,Sports,180.54,2023-04-01
C0057,P0002,Home,575.32,2023-04-01
C0251,P0003,Fashion,61.36,2023-04-01
C0192,P0004,Home,816.02,2023-04-01
C0402,P0005,Sports,339.9,2023-04-01
C0437,P0006,Sports,99.68,2023-04-01
C0087,P0007,Toys,877.08,2023-04-01
C0453,P0008,Sports,440.52,2023-04-01
C0320,P0009,Electronics,307.97,2023-04-01
C0441,P0010,Sports,22.25,2023-04-01
C0150,P0011,Home,567.08,2023-04-01
C0322,P0012,Sports,840.45,2023-04-01
C0409,P0013,Fashion,224.14,2023-04-01
C0251,P0014,Sports,244.84,2023-04-01
C0006,P0015,Books,807.95,2023-04-01
C0191,P0016,Home,288.41,2023-04-02
C0212,P0017,Books,50.41,2023-04-02
C0211,P0018,Home,112.93,2023-04-02
C0324,P0019,Books,898.6,2023-04-02
C0276,P0020,Fashion,619.61,2023-04-02
C0218,P0021,Fashion,133.27,2023-04-02
C0001,P0022,Home,795.09,2023-04-02
C0486,P0023,Books,738.24,2023-04-02
C0302,P0024,Books,621.12,2023-04-02
C0196,P0025,Toys,412.71,2023-04-02
C0010,P0026,Books,939.18,2023-04-02
C0287,P0027,Books,136.66,2023-04-02
C0278,P0028,Home,703.9,2023-04-02
C0496,P0029,Books,415.27,2023-04-02
C0059,P0030,Home,226.3,2023-04-02
C0092,P0031,Electronics,291.18,2023-04-03
C0361,P0032,Electronics,225.12,2023-04-03
C0028,P0033,Fashion,784.31,2023-04-03
C0137,P0034,Home,101.01,2023-04-03
C0208,P0035,Fashion,186.77,2023-04-03
C0302,P0036,Electronics,61.07,2023-04-03
C0361,P0037,Sports,720.96,2023-04-03
C0457,P0038,Books,257.49,2023-04-03
C0097,P0039,Sports,29.56,2023-04-03
C0390,P0040,Home,942.25,2023-04-03
C0370,P0041,Sports,840.97,2023-04-03
C0121,P0042,Books,469.13,2023-04-03
C0196,P0043,Sports,201.38,2023-04-03
C0314,P0044,Electronics,801.76,2023-04-03
C0213,P0045,Home,160.71,2023-04-03
C0198,P0046,Home,516.72,2023-04-04
C0160,P0047,Toys,787.69,2023-04-04
C0092,P0048,Home,199.48,2023-04-04
C0492,P0049,Fashion,842.12,2023-04-04
C0066,P0050,Home,579.56,2023-04-04
C0467,P0001,Home,643.55,2023-04-04
C0281,P0002,Home,594.23,2023-04-04
C0197,P0003,Toys,863.32,2023-04-04
C0289,P0004,Home,338.03,2023-04-04
C0229,P0005,Toys,587.6,2023-04-04
C0129,P0006,Electronics,974.25,2023-04-04
C0170,P0007,Toys,931.34,2023-04-04
C0259,P0008,Books,754.96,2023-04-04
C0200,P0009,Toys,830.18,2023-04-04
C0462,P0010,Sports,22.25,2023-04-04
C0402,P0011,Electronics,901.29,2023-04-05
C0411,P0012,Sports,479.48,2023-04-05
C0459,P0013,Home,264.52,2023-04-05
C0423,P0014,Books,258.94,2023-04-05
C0427,P0015,Books,85.79,2023-04-05
C0496,P0016,Electronics,551.71,2023-04-05
C0044,P0017,Home,669.78,2023-04-05
C0198,P0018,Toys,816.18,2023-04-05
C0457,P0019,Electronics,135.34,2023-04-05
C0256,P0020,Toys,694.77,2023-04-05
C0031,P0021,Toys,97.75,2023-04-05
C0365,P0022,Home,633.34,2023-04-05
C0253,P0023,Electronics,347.36,2023-04-05
C0105,P0024,Books,252.28,2023-04-05
C0118,P0025,Fashion,470.84,2023-04-05
C0200,P0026,Sports,868.8,2023-04-06
C0247,P0027,Home,782.09,2023-04-06
C0040,P0028,Books,645.05,2023-04-06
C0324,P0029,Home,815.71,2023-04-06
C0158,P0030,Electronics,706.94,2023-04-06
C0158,P0031,Sports,660.53,2023-04-06
C0335,P0032,Sports,224.54,2023-04-06
C0377,P0033,Home,139.21,2023-04-06
C0324,P0034,Home,243.7,2023-04-06
C0379,P0035,Books,383.48,2023-04-06
C0085,P0036,Books,193.01,2023-04-06
C0014,P0037,Electronics,564.89,2023-04-06
C0250,P0038,Fashion,816.33,2023-04-06
C0328,P0039,Sports,514.32,2023-04-06
C0087,P0040,Sports,376.24,2023-04-06
C0415,P0041,Books,186.87,2023-04-07
C0483,P0042,Sports,172.99,2023-04-07
C0006,P0043,Books,818.4,2023-04-07
C0272,P0044,Books,279.98,2023-04-07
C0411,P0045,Books,149.44,2023-04-07
C0222,P0046,Books,219.57,2023-04-07
C0095,P0047,Electronics,222.42,2023-04-07
C0459,P0048,Books,743.71,2023-04-07
C0486,P0049,Toys,297.75,2023-04-07
C0113,P0050,Books,902.35,2023-04-07
C0498,P0001,Home,488.29,2023-04-07
C0326,P0002,Sports,89.43,2023-04-07
C0301,P0003,Books,395.79,2023-04-07
C0181,P0004,Toys,893.05,2023-04-07
C0131,P0005,Toys,791.18,2023-04-07
C0233,P0006,Fashion,32.38,2023-04-08
C0144,P0007,Fashion,385.13,2023-04-08
C0324,P0008,Home,432.09,2023-04-08
C0328,P0009,Fashion,624.33,2023-04-08
C0376,P0010,Electronics,197.46,2023-04-08
C0069,P0011,Books,872.97,2023-04-08
C0094,P0012,Toys,696.08,2023-04-08
C0437,P0013,Electronics,629.72,2023-04-08
C0154,P0014,Electronics,909.39,2023-04-08
C0237,P0015,Books,193.92,2023-04-08
C0192,P0016,Books,34.94,2023-04-08
C0421,P0017,Fashion,844.93,2023-04-08
C0052,P0018,Fashion,927.53,2023-04-08
C0481,P0019,Toys,99.06,2023-04-08
C0054,P0020,Home,401.21,2023-04-08
C0250,P0021,Home,269.26,2023-04-09
C0393,P0022,Sports,609.14,2023-04-09
C0166,P0023,Sports,145.55,2023-04-09
C0115,P0024,Sports,954.44,2023-04-09
C0498,P0025,Sports,67.28,2023-04-09
C0076,P0026,Books,414.73,2023-04-09
C0268,P0027,Sports,160.6,2023-04-09
C0069,P0028,Books,651.08,2023-04-09
C0219,P0029,Books,119.41,2023-04-09
C0309,P0030,Home,381.92,2023-04-09
C0025,P0031,Home,924.17,2023-04-09
C0244,P0032,Toys,916.88,2023-04-09
C0143,P0033,Sports,907.34,2023-04-09
C0464,P0034,Toys,571.54,2023-04-09
C0202,P0035,Fashion,768.25,2023-04-09
C0497,P0036,Home,391.38,2023-04-10
C0358,P0037,Home,138.96,2023-04-10
C0412,P0038,Home,218.86,2023-04-10
C0480,P0039,Toys,428.03,2023-04-10
C0356,P0040,Sports,12.42,2023-04-10
C0080,P0041,Books,378.77,2023-04-10
C0129,P0042,Sports,595.26,2023-04-10
C0420,P0043,Toys,717.79,2023-04-10
C0302,P0044,Sports,326.97,2023-04-10
C0010,P0045,Home,298.16,2023-04-10
C0157,P0046,Toys,720.2,2023-04-10
C0038,P0047,Sports,354.27,2023-04-10
C0323,P0048,Fashion,173.75,2023-04-10
C0208,P0049,Electronics,820.3,2023-04-10
C0004,P0050,Home,329.38,2023-04-10
C0335,P0001,Home,62.12,2023-04-11
C0499,P0002,Fashion,899.38,2023-04-11
C0032,P0003,Home,677.39,2023-04-11
C0375,P0004,Electronics,899.27,2023-04-11
C0042,P0005,Fashion,152.89,2023-04-11
C0427,P0006,Fashion,46.65,2023-04-11
C0209,P0007,Fashion,225.8,2023-04-11
C0427,P0008,Books,994.16,2023-04-11
C0144,P0009,Home,71.88,2023-04-11
C0378,P0010,Sports,442.82,2023-04-11
C0012,P0011,Sports,955.28,2023-04-11
C0081,P0012,Sports,620.24,2023-04-11
C0112,P0013,Sports,974.02,2023-04-11
